doi,title,first_author,year,journal,source,file,oa_status,added_by,added_at
10.1016/j.molmet.2024.101980,Skeletal muscle BMAL1 is necessary for transcriptional adaptation of local and peripheral tissues in response to endurance exercise training,Mark Viggars,2024,Molecular Metabolism,hargreaves2020,2024_Viggars_W4400156319.pdf,gold,team,2026-06-05
10.3390/jfmk9030161,Reliability and Convergent Validity of Endurance Indices Derived from Near-Infrared Spectroscopy and Electromyography during a Bilateral Hanging Task in Amateur Rock Climbers,Wai-Hang Kwong,2024,Journal of Functional Morphology and Kinesiology,hargreaves2020,2024_Wai-Hang-Kwong_W4402416190.pdf,gold,team,2026-06-05
10.3390/ijms251910773,Investigating the Causal Effects of Exercise-Induced Genes on Sarcopenia,Li Wang,2024,International Journal of Molecular Sciences,hargreaves2020,2024_Wang_W4403194635.pdf,gold,team,2026-06-05
10.3389/fpubh.2024.1302175,"Effects of short-term exercise and endurance training on skeletal muscle mitochondria damage induced by particular matter, atmospherically relevant artificial PM2.5",Wenduo Liu,2024,Frontiers in Public Health,hargreaves2020,2024_Wenduo-Liu_W4392236023.pdf,gold,team,2026-06-05
10.1007/s11357-024-01101-7,Metabolic dysfunction and the development of physical frailty: an aging war of attrition,William A. Fountain,2024,GeroScience,hargreaves2020,2024_William-A-Fountain_W4392139418.pdf,green,team,2026-06-05
10.1126/scisignal.adh2783,Exercise-induced BDNF promotes PPARδ-dependent reprogramming of lipid metabolism in skeletal muscle during exercise recovery,Wing Suen Chan,2024,Science Signaling,hargreaves2020,2024_Wing-Suen-Chan_W4392945952.pdf,green,team,2026-06-05
10.3390/ijms25094984,Disuse-Induced Muscle Fatigue: Facts and Assumptions,Xenia V. Sergeeva,2024,International Journal of Molecular Sciences,hargreaves2020,2024_Xenia-V-Sergeeva_W4396617761.pdf,gold,team,2026-06-05
10.1016/j.amepre.2024.04.009,Association of Occupational and Leisure-Time Physical Activity With Allostatic Load,Tong Xia,2024,American Journal of Preventive Medicine,hargreaves2020,2024_Xia_W4394988757.pdf,green,team,2026-06-05
10.52082/jssm.2024.559,The Release of Lipolytic Hormones during Various High-Intensity Interval and Moderate-Intensity Continuous Training Regimens and Their Effects on Fat Loss,Xiangui Zhu,2024,Journal of Sports Science and Medicine,hargreaves2020,2024_Xiangui-Zhu_W4400547014.pdf,hybrid,team,2026-06-05
10.1172/jci.insight.181553,Postprandial exercise regulates tissue-specific triglyceride uptake through angiopoietin-like proteins,Xiaomin Liu,2024,JCI Insight,hargreaves2020,2024_Xiaomin-Liu_W4401793435.pdf,gold,team,2026-06-05
10.1101/2024.02.02.578567,Mechanical loading modulates AMPK and mTOR signaling in myblasts,Xin J. Zhou,2024,bioRxiv (Cold Spring Harbor Laboratory),hargreaves2020,2024_Xin-J-Zhou_W4391618245.pdf,green,team,2026-06-05
10.1016/j.psj.2024.103736,Early manifestation of hypophosphatemic rickets in goslings: a potential role of insufficient muscular adenosine triphosphate in motility impairment of early P-deficient geese,Lei Xu,2024,Poultry Science,hargreaves2020,2024_Xu_W4393948247.pdf,gold,team,2026-06-05
10.1101/2024.08.09.607407,"Pyruvate kinase allostery resist hyperglycemia, obesity and inflammation by inducing TCA vortex and glucose U turn",Xuan Zhang,2024,bioRxiv (Cold Spring Harbor Laboratory),hargreaves2020,2024_Xuan-Zhang_W4401478750.pdf,green,team,2026-06-05
10.1038/s41598-024-80823-2,Research on the champion physical fitness model of freestyle skiing aerials athletes in preparation for the Beijing Winter olympics,Youwei Yao,2024,Scientific Reports,hargreaves2020,2024_Yao_W4404656247.pdf,gold,team,2026-06-05
10.1186/s12864-024-11016-4,Multi-tissue metabolomic profiling reveals the crucial metabolites and pathways associated with scallop growth,Yihan Zhang,2024,BMC Genomics,hargreaves2020,2024_Yihan-Zhang_W4404391655.pdf,gold,team,2026-06-05
10.21203/rs.3.rs-4251731/v1,The Impact of the Wingate Test on Anaerobic Power in the Lower Limbs of Athletes with Varied Time and Load,Ying Liu,2024,Research Square,hargreaves2020,2024_Ying-Liu_W4395049607.pdf,green,team,2026-06-05
10.3390/nu16183050,Preparation of Rutin–Whey Protein Pickering Emulsion and Its Effect on Zebrafish Skeletal Muscle Movement Ability,Yiting Zhang,2024,Nutrients,hargreaves2020,2024_Yiting-Zhang_W4402417607.pdf,gold,team,2026-06-05
10.3390/antiox13091104,"Ginkgo Biloba Bioactive Phytochemicals against Age-Related Diseases: Evidence from a Stepwise, High-Throughput Research Platform",Yuming Yuan,2024,Antioxidants,hargreaves2020,2024_Yuan_W4402491451.pdf,gold,team,2026-06-05
10.1113/jp285014,Reorganization of mitochondria–organelle interactions during postnatal development in skeletal muscle,Yuho Kim,2024,The Journal of Physiology,hargreaves2020,2024_Yuho-Kim_W4392346317.pdf,hybrid,team,2026-06-05
10.47197/retos.v53.102505,FNIP-1 Expression in Mice Muscle Negatively Correlated with Myoglobin Level and Endurance Performance on Treadmill Run Test,Dita Yuliastrid,2024,Retos,hargreaves2020,2024_Yuliastrid_W4391932052.pdf,gold,team,2026-06-05
10.47197/retos.v54.102904,The effect of high-intensity circuit training on physical fitness in healthy young males,Mahmud Yunus,2024,Retos,hargreaves2020,2024_Yunus_W4392193181.pdf,gold,team,2026-06-05
10.1097/hep.0000000000000941,Physical exercise in liver diseases,Yunwei Zhang,2024,Hepatology,hargreaves2020,2024_Zhang_W4399363296.pdf,hybrid,team,2026-06-05
10.1021/acs.jproteome.4c00242,Mechanical Loading Modulates AMPK and mTOR Signaling in Muscle Cells,Xin J. Zhou,2024,Journal of Proteome Research,hargreaves2020,2024_Zhou_W4402032536.pdf,hybrid,team,2026-06-05
10.1038/s41598-024-76045-1,Metabolic characteristics of ischaemic preconditioning induced performance improvement in Taekwondo athletes using LC‒MS/MS-based plasma metabolomics,Ziyue Ou,2024,Scientific Reports,hargreaves2020,2024_Ziyue-Ou_W4403559394.pdf,gold,team,2026-06-05
10.12677/acm.2024.1451506,Update on Current Concepts of Blood Flow Restriction in the Perioperative Period of Anterior Cruciate Ligament Reconstruction,瑞杰 王,2024,Advances in Clinical Medicine,hargreaves2020,2024__W4396967149.pdf,closed,team,2026-06-05
10.33667/2078-5631-2024-22-41-46,Thermal Imaging Health Passport for a Child Engaged in Sports as the Basis for Dynamic Monitoring of Their Success in a Chosen Sport,М. Г. Воловик,2024,Medical alphabet,hargreaves2020,2024__W4405027589.pdf,hybrid,team,2026-06-05
10.1155/2024/6102611,Benfotiamine Supplementation Increases Thiamine in Muscle of Endurance‐Trained Mice and Affects the Energy Metabolism,Álisson de Carvalho Gonçalves,2024,Journal of Nutrition and Metabolism,hargreaves2020,2024_lisson-de-Carvalho-Gon-alves_W4402859860.pdf,gold,team,2026-06-05
10.14687/jhs.v21i4.6495,Physical activity level and quality of life of university employees,Özgür Nalbant,2024,Journal of Human Sciences,hargreaves2020,2024_zg-r-Nalbant_W4404889793.pdf,diamond,team,2026-06-05
10.3390/antiox14070882,Ethanolic Extract of Glycine Semen Preparata Prevents Oxidative Stress-Induced Muscle Damage in C2C12 Cells and Alleviates Dexamethasone-Induced Muscle Atrophy and Weakness in Experimental Mice,Aeyung Kim,2025,Antioxidants,hargreaves2020,2025_Aeyung-Kim_W4412727662.pdf,gold,team,2026-06-05
10.1051/sm/2025024,Paraspinal muscle deoxygenation and neuromuscular involvement of agonist and antagonist muscles during prolonged trunk extension exercise,Agathe Anthierens,2025,Movement & Sport Sciences - Science & Motricité,hargreaves2020,2025_Agathe-Anthierens_W4411498775.pdf,green,team,2026-06-05
10.3390/ijms26167787,A Reassessment of Sarcopenia from a Redox Perspective as a Basis for Preventive and Therapeutic Interventions,Alessia Arcaro,2025,International Journal of Molecular Sciences,hargreaves2020,2025_Alessia-Arcaro_W4413127828.pdf,gold,team,2026-06-05
10.1002/acn3.70263,Reduced Muscular Carnosine in Proximal Myotonic Myopathy—A Pilot <scp> <sup>1</sup> H </scp> ‐ <scp>MRS</scp> Study,Alexander Gussew,2025,Annals of Clinical and Translational Neurology,hargreaves2020,2025_Alexander-Gussew_W4416674313.pdf,gold,team,2026-06-05
10.1101/2025.10.27.684912,Systems modeling of mitochondrial dynamics in different exercise regimes,Ali Khalilimeybodi,2025,bioRxiv (Cold Spring Harbor Laboratory),hargreaves2020,2025_Ali-Khalilimeybodi_W4415629726.pdf,green,team,2026-06-05
10.6018/sportk.643791,Effectiveness of interval training in increasing VO2max in pencak silat athletes,Ali Mardius,2025,SPORT TK-Revista EuroAmericana de Ciencias del Deporte,hargreaves2020,2025_Ali-Mardius_W4406752478.pdf,gold,team,2026-06-05
10.1186/s13102-025-01433-7,Acute effects of high-intensity interval training on adiponectin isoforms in inactive young adults: a quasi-experimental study,Daniela Alvarado-Carrasco,2025,BMC Sports Science Medicine and Rehabilitation,hargreaves2020,2025_Alvarado-Carrasco_W7117581030.pdf,gold,team,2026-06-05
10.14814/phy2.70683,Acute effects of resistance exercise on skeletal muscle glycogen depletion: A systematic review and meta‐analysis,Amin Hamidvand,2025,Physiological Reports,hargreaves2020,2025_Amin-Hamidvand_W4417534846.pdf,gold,team,2026-06-05
10.1002/mco2.70480,Metabolic Reprogramming for Body Adaptation and Inflammatory Control in Eccentric Damaging Exercise: Comprehensive Molecular Insights From Repeated Downhill Running,Amir Mohammad Malvandi,2025,MedComm,hargreaves2020,2025_Amir-Mohammad-Malvandi_W4416439161.pdf,gold,team,2026-06-05
10.1002/ejsc.70025,Validity and Practical Application of Muscle Oxygenation Monitoring for Identifying Maximal Fat Oxidation in Cyclists,Ander Romarate,2025,European Journal of Sport Science,hargreaves2020,2025_Ander-Romarate_W4412566540.pdf,diamond,team,2026-06-05
10.14814/phy2.70532,Acute metabolite responses to swimming exercise of different intensities in highly trained male and female swimmers,Andrew Govus,2025,Physiological Reports,hargreaves2020,2025_Andrew-Govus_W4413778800.pdf,gold,team,2026-06-05
10.1111/sms.70032,Physiological Resilience: What Is It and How Might It Be Trained?,Andrew M. Jones,2025,Scandinavian Journal of Medicine and Science in Sports,hargreaves2020,2025_Andrew-M-Jones_W4408124144.pdf,hybrid,team,2026-06-05
10.1111/jcmm.70588,Enhancement of Energy Metabolism in Skeletal Myocytes Protects Against Age‐Related Sarcopenia,Andrey Y. Vinokurov,2025,Journal of Cellular and Molecular Medicine,hargreaves2020,2025_Andrey-Y-Vinokurov_W4410334650.pdf,gold,team,2026-06-05
10.1038/s41467-025-57032-0,Individual bioenergetic capacity as a potential source of resilience to Alzheimer’s disease,Matthias Arnold,2025,Nature Communications,hargreaves2020,2025_Arnold_W4407877093.pdf,gold,team,2026-06-05
10.1073/pnas.2512055122,Cognitive correlates of human endurance,Daniel H. Aslan,2025,Proceedings of the National Academy of Sciences,hargreaves2020,2025_Aslan_W4416288888.pdf,hybrid,team,2026-06-05
10.1152/physiol.00002.2025,"What Do We Know of Human Fuel Use during Aerobic Exercise, and How Do We Know It?",Jessie Axsom,2025,Physiology,hargreaves2020,2025_Axsom_W4412988703.pdf,green,team,2026-06-05
10.3390/biology14091216,Transcriptome Analysis of Muscle Tissue from Three Anatomical Locations in Male and Female Kazakh Horses,Ayixie Wubuli,2025,Biology,hargreaves2020,2025_Ayixie-Wubuli_W4414063302.pdf,gold,team,2026-06-05
10.1155/tsm2/2008291,Zone 2 Intensity: A Critical Comparison of Individual Variability in Different Submaximal Exercise Intensity Boundaries,B. Meixner,2025,Translational Sports Medicine,hargreaves2020,2025_B-Meixner_W4408256183.pdf,diamond,team,2026-06-05
10.3390/jfmk10030342,Impact of Aerobic Capacity on Mechanical Variables in Track Sprinters and Middle-Distance Runners: A Comparative Study,Nikolaos P. Belechris,2025,Journal of Functional Morphology and Kinesiology,hargreaves2020,2025_Belechris_W4414210221.pdf,gold,team,2026-06-05
10.3390/cells14161277,p38α MAPK Regulation of Energy Metabolism in Skeletal Muscle Offers a Therapeutic Path for Type 2 Diabetes,Eyal Bengal,2025,Cells,hargreaves2020,2025_Bengal_W4413283149.pdf,gold,team,2026-06-05
10.3389/fnut.2025.1661603,"Metabolic syndrome: epidemiology, mechanisms, and current therapeutic approaches",Benson M. Hamooya,2025,Frontiers in Nutrition,hargreaves2020,2025_Benson-M-Hamooya_W4413939444.pdf,gold,team,2026-06-05
10.1016/j.jarlif.2025.100043,"A 10-week physical therapist-supervised exercise program for nursing home residents with dementia: a single arm, observational feasibility study",Dennis Boer,2025,Journal of Aging Research and Lifestyle,hargreaves2020,2025_Boer_W4415899351.pdf,diamond,team,2026-06-05
10.1016/j.molmet.2026.102358,The Long Non-coding RNA Landscape of Endurance Exercise Training,Bernardo Bonilauri,2025,Molecular Metabolism,hargreaves2020,2025_Bonilauri_W4415071213.pdf,gold,team,2026-06-05
10.1519/ssc.0000000000000914,Optimizing Performance and Health: Nutrition Considerations for Female Athletes in Strength and Conditioning,Hannah E. Cabre,2025,Strength and conditioning journal,hargreaves2020,2025_Cabre_W4410989333.pdf,green,team,2026-06-05
10.3390/nu17050918,A Review of Carbohydrate Supplementation Approaches and Strategies for Optimizing Performance in Elite Long-Distance Endurance,Wenzhe Cao,2025,Nutrients,hargreaves2020,2025_Cao_W4408199039.pdf,gold,team,2026-06-05
10.1007/s40279-025-02279-2,Erythrocyte Glycolytic and Redox Metabolism Affects Muscle Oxygenation and Exercise Performance: A Randomized Double-Blind Crossover Study in Men,Panagiotis N. Chatzinikolaou,2025,Sports Medicine,hargreaves2020,2025_Chatzinikolaou_W4412686813.pdf,hybrid,team,2026-06-05
10.54254/2753-8818/2025.ld25137,Skeletal Muscle Memory and Its Implications,Chi Zhang,2025,Theoretical and Natural Science,hargreaves2020,2025_Chi-Zhang_W4412495345.pdf,hybrid,team,2026-06-05
10.1186/s41927-025-00540-9,Effects of high-intensity interval training on patients with inflammatory arthritis: a systematic review,Christopher Sutherland,2025,BMC Rheumatology,hargreaves2020,2025_Christopher-Sutherland_W4412092946.pdf,gold,team,2026-06-05
10.3390/cells14050317,Atrophic C2C12 Myotubes Activate Inflammatory Response of Macrophages In Vitro,Cong Wu,2025,Cells,hargreaves2020,2025_Cong-Wu_W4407790692.pdf,gold,team,2026-06-05
10.1007/s00421-025-05922-y,Physical exercise in metabolic myopathies at risk of rhabdomyolysis: a feasible approach or an unavoidable hazard?,Oscar Crisafulli,2025,European Journal of Applied Physiology,hargreaves2020,2025_Crisafulli_W4412935164.pdf,hybrid,team,2026-06-05
10.1038/s41522-025-00730-w,Multiomic analysis of different horse breeds reveals that gut microbial butyrate enhances racehorse athletic performance,Cunyuan Li,2025,npj Biofilms and Microbiomes,hargreaves2020,2025_Cunyuan-Li_W4410632863.pdf,gold,team,2026-06-05
10.1113/ep093136,"Comparative effects of a glucose–fructose bar, glucose–fructose hydrogel and maltodextrin gel on carbohydrate oxidation and sprint performance in Tier 2 athletes",Ewan Dean,2025,Experimental Physiology,hargreaves2020,2025_Dean_W4416772405.pdf,diamond,team,2026-06-05
10.1113/jp284160,Perspectives on the interpretation of mitochondrial responses during skeletal muscle disuse‐induced atrophy,Luca J. Delfinis,2025,The Journal of Physiology,hargreaves2020,2025_Delfinis_W4410098920.pdf,hybrid,team,2026-06-05
10.1016/j.molmet.2025.102211,Mitochondrial-targeted plastoquinone therapy prevents early onset muscle weakness that occurs before atrophy during ovarian cancer,Luca J. Delfinis,2025,Molecular Metabolism,hargreaves2020,2025_Delfinis_W4412523425.pdf,gold,team,2026-06-05
10.20463/pan.2025.0011,Oxamate suppresses whole-body energy metabolism at rest and during exercise in mice by inhibiting fat oxidation and altering lactate dynamics,Deunsol Hwang,2025,Physical Activity and Nutrition,hargreaves2020,2025_Deunsol-Hwang_W4412737705.pdf,diamond,team,2026-06-05
10.3390/physiologia5040045,Exploring Sex Activity Impact on Biological Biomarkers and Athletic Parameters in Sexually and Physically Active Healthy Adults: A Systematic Review of Clinical Trials,Diego Fernández‐Lázaro,2025,Physiologia,hargreaves2020,2025_Diego-Fern-ndez-L-zaro_W4415819382.pdf,diamond,team,2026-06-05
10.1111/jnc.70111,"A Bird's‐Eye View of Glycolytic Upregulation in Activated Brain: The Major Fate of Lactate Is Release From Activated Tissue, Not Shuttling to Nearby Neurons",Gerald A. Dienel,2025,Journal of Neurochemistry,hargreaves2020,2025_Dienel_W4411098179.pdf,hybrid,team,2026-06-05
10.1186/s12944-024-02399-0,Saturated fat in an evolutionary context,Eirik Garnås,2025,Lipids in Health and Disease,hargreaves2020,2025_Eirik-Garn-s_W4406887793.pdf,gold,team,2026-06-05
10.21203/rs.3.rs-6550812/v1,Dissecting Metabolic Control of Behaviors and Physiology During Aging in Drosophila,Elizabeth S. Pasam,2025,Research Square,hargreaves2020,2025_Elizabeth-S-Pasam_W4410224583.pdf,green,team,2026-06-05
10.1111/sms.70132,Divergent Changes in Peak Fat Oxidation and Fat<sub>max</sub> Following 3‐Day Dietary Interventions Are Related to Muscle Glycogen Availability in Men,Eloise Kate Tarry,2025,Scandinavian Journal of Medicine and Science in Sports,hargreaves2020,2025_Eloise-Kate-Tarry_W4414081231.pdf,hybrid,team,2026-06-05
10.3390/nu17111841,Dissimilar Effects of Selenite and Selenium Nanoparticles on Skeletal Muscle Development Unrelated to GPx1 Activity During Adolescence in Rats,Fátima Nogales,2025,Nutrients,hargreaves2020,2025_F-tima-Nogales_W4410814031.pdf,gold,team,2026-06-05
10.3390/sports13100355,Isocaloric High-Intensity Interval and Circuit Training Increases Excess Post-Exercise Oxygen Consumption and Lipid Oxidation Compared to Moderate-Intensity Continuous Training,Viviane Faleiro,2025,Sports,hargreaves2020,2025_Faleiro_W4414874153.pdf,gold,team,2026-06-05
10.3390/muscles4030026,Mechanisms Underlying Muscle-Related Diseases and Aging: Insights into Pathophysiology and Therapeutic Strategies,Jialin Fan,2025,Muscles,hargreaves2020,2025_Fan_W4412895769.pdf,diamond,team,2026-06-05
